"corpus","filename","utterance_id","clause_no","speaker","clause","comments","matrix_lg","linguality","dv","aoa_min","aoa_maj","moth_lg","fath_lg","parental","primary_lg","secondary_lg","educ_lg","identity","contact1","contact2","contact3","contact4","contact5","soc_net"
"Siarad","davies10",794,1,"HIL","oedd o",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",794,2,"HIL","dw i sure rŵan",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",794,3,"HIL","os dw i yn cofio yn iawn te",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",794,4,"HIL","oedden ni yn cael hanner diwrnod o yr ysgol sti",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",796,1,"HIL","wir yr wan ar_ôl amser cinio oedden ni yn cael dwy awr i_ffwrdd ac oh cael mynd I ffair",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",796,2,"HIL","cael","q","cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",796,3,"HIL","mynd i ffair","q","cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",805,1,"HIL","mae yna ddwy ffair yn Griccieth",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1033,1,"HIL","o yna ddoth hi",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1098,1,"HIL","because mae nhw yn pethau poblogaidd enwedig round y Dolig",,"cym","biling","wb",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1098,2,"HIL","dydy","x","cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1107,1,"MIC","dyna fydd ar ein cefnau ni ar_ôl yr drama yma de","non-finite","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1107,2,"MIC","fydd ar ein cefnau ni ar_ôl yr drama yma de","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1108,1,"HIL","oh paid wir",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1110,1,"HIL","oh mae hwnna yn rywbeth i ni edrych ymlaen amdano fo",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1112,1,"CLE","mae",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1112,2,"CLE","dw i yn edrych ymlaen am hwnnw",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1113,1,"MIC","job fydd hi job i ti gael rywle cyn Dolig",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1113,2,"MIC","bydd",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1114,1,"CLE","oh bydd",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1115,1,"HIL","hey fasai yn",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1115,2,"HIL","fasai yn talu","clause division","cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1115,3,"HIL","I ni fwcio rŵan",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1115,4,"HIL","basai",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1116,1,"CLE","basai",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1117,1,"MIC","basai","x","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1118,1,"CLE","basai",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1119,1,"CLE","wythnos nesa wan dan ni",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1119,2,"CLE","fydd raid ni drafod o",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1120,1,"MIC","disgwyl i Edna ddod yn_ôl","clause division","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1120,2,"MIC","ddod yn_ôl","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1121,1,"MIC","a wedyn gawn ni weld","clause division","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1121,2,"MIC","weld","q","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1121,3,"MIC","sut mae hi",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1126,1,"CLE","oh fydd hi yn amhosib fel arall de",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1128,1,"MIC","bydd",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1128,2,"MIC","bydd",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1129,1,"CLE","neu mi fydd hi yn ddechrau blwyddyn",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1129,2,"CLE","bydd",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1130,1,"HIL","bydd",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1130,2,"HIL","bydd",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1131,1,"MIC","bydd",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1132,1,"MIC","bydd",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1134,1,"HIL","oh dwn i ddim",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1134,2,"HIL","be dan ni mynd I wneud",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1134,3,"HIL","i wneud","q","cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1134,4,"HIL","os dan ni mynd i ohirio eto mis nesa",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1134,5,"HIL","i ohirio eto mis nesa","q","cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1135,1,"MIC","yeah oh dydy rywun ddim isio nag",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1135,2,"MIC","ydy","x","cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1137,1,"HIL","oh mae hi mynd yn um",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1138,1,"MIC","dan ni wedi gwneud tua dwy waith do",,"cym","monoW","ww",1,2,1,1,1,1,2,1.5,4,1,1,4,1,4,2.2
"Siarad","davies10",1140,1,"CLE","na mi fydd Edna",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1141,1,"CLE","dw i yn sure bod hi yn",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1143,1,"CLE","fydd hi isio",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1143,2,"CLE","fydd hi isio cael",,"cym","monoW","ww",1,2,1,1,1,2,2,2,1,1,1,1,1,1,1
"Siarad","davies10",1151,1,"HIL","yndy",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1151,2,"HIL","yndy",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1151,3,"HIL","yndy",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1151,4,"HIL","yndy",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies10",1165,1,"HIL","a dw innau yn meddwl Edgar hefyd",,"cym","monoW","ww",1,3,1,1,1,1,2,1.5,1,1,1,1,1,1,1
"Siarad","davies11",235,1,"OWA","ydy",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",236,1,"DER","yndy",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",236,2,"DER","yndy",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",236,3,"DER","ydy",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",237,1,"OWA","ydy",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",237,2,"OWA","ydy",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",240,1,"OWA","yr unig rai wn i amdanyn nhw",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",240,2,"OWA","ydy yr teulu yng Griccieth de",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",242,1,"DER","yeah well ers pryd wyt ti yn fyny yma",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",264,1,"OWA","Langolen fel fyddai yr Saeson",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",281,1,"DER","pa mor fawr oedd yr ysgol",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",286,1,"DER","ydy yn dal ar agor",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",286,2,"DER","agor","q","cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",288,1,"DER","yna lai yna rŵan mae sure",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",289,1,"RAC","basen i meddwl",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",291,1,"RAC","basen i meddwl",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",293,1,"RAC","nhw oedd biau lot o yr tir",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",294,1,"RAC","oedd y bobl yn gweithio i Mcalpines",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",297,1,"OWA","so oedd yna chwarel yn ymyl felly yeah",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",299,1,"RAC","oedd",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",301,1,"RAC","oedd",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",302,1,"RAC","a um pwy yna sgwennodd er Cysgod_y_Cryman",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",306,1,"RAC","dyna yr pentre lle oedd e yn dod o",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",306,2,"RAC","dyna","x",,"monoW",,1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",306,3,"RAC","lle oedd e yn dod o","q","cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",310,1,"RAC","oedd ei er brawd um Islwyn_Ffowc_Elis fe",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",310,2,"RAC","yw pregethwr ni yn Llanilar",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",321,1,"RAC","ond um gaethon nhw well anlwc ofnadwy",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",326,1,"OWA","ond oeddet ti yn deud bod o ben draw byd Rachel",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",326,2,"OWA","bod o ben draw byd Rachel","q","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",327,1,"OWA","baswn i meddwl bod o yn le delfrydol canolig iawn",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",327,2,"OWA","bod o yn le delfrydol canolig iawn","q","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",335,1,"DER","oes yna neuadd yno yn Glyn_Ceiriog",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",338,1,"DER","yeah achos dw i",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",338,2,"DER","dw i sure bod ni wedi bod yn gwneud drama yn Glyn_Ceiriog mynd er drama o yr ysgol felly yn_de",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",338,3,"DER","mynd er drama o yr ysgol felly yn_de","q","cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",349,1,"DER","dw i sure na tua Glyn_Ceiriog",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",349,2,"DER","oedd hi",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",355,1,"DER","oh ydyn nhw",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",362,1,"OWA","oedd wir",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",363,1,"OWA","oh pa mor bell ydy o Llanrhaeadr_ym_Mochnant",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",374,1,"DER","o le oedden nhw yn dod",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",380,1,"OWA","yr ardal yna rywle oedd o yn_de",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",543,1,"RAC","dydy plant dim yn gwybod dim am hynna nawr na",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",571,1,"DER","ydyn nhw yn dal mewn print",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",577,1,"DER","mae gynnoch chi gopïau","clause division","cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",577,2,"DER","gynnoch chi gopïau","q","cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",580,1,"RAC","yeah bydd yn great i yr wyres fach yn_fydd",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",581,1,"DER","well bydd",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",581,2,"DER","bydd",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",583,1,"DER","bydd yn hollol wahanol i",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",583,2,"DER","be mae yr plant bach arall wedi darllen yn_bydd",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",586,1,"RAC","bydd",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",587,1,"DER","bydd",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",589,1,"OWA","ac oedd hi yn awyddus iawn i gweld nhw felly",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",590,1,"OWA","ond er na oedd hi yn deud",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",590,2,"OWA","dw ddim credu bod nhw i blant heddiw felly de",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",590,3,"OWA","bod nhw i blant heddiw felly de","q","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",591,1,"RAC","na mae yr well",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",591,2,"RAC","mae yr oes wedi newid",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",594,1,"RAC","mae hwnnw wedi newid yn_dyw e",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",596,1,"OWA","yndy",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",596,2,"OWA","yndy",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",596,3,"OWA","yndy",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",597,1,"OWA","oh yndy",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",598,1,"OWA","so sut mae bywyd yn Llanilar Rachel",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",603,1,"RAC","oedd y nhad cofio nhad yn godro a um","clause division","cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",603,2,"RAC","yn godro a um","q","cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",607,1,"RAC","do do","q","cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",607,2,"RAC","a ges i kick sawl kick",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",609,1,"DER","oedd mam yn medru godro yn chimod",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",609,2,"DER","oedd hi medru godro yn",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",610,1,"RAC","oedd fel",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",620,1,"OWA","oedd hi yn gallu tical yn deud",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",621,1,"OWA","dwn i ddim",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",621,2,"OWA","be dach chi yn alw fo",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",626,1,"OWA","mae rywun yn mynd round yn enwedig",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",627,1,"OWA","oedd rywun yn hel bob diferyn",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",627,2,"OWA","doedd","x","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",629,1,"OWA","wedyn oedd rywun yn mynd round bob buwch a just tynnu yr y diferion o yna",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",629,2,"OWA","just tynnu yr y diferion o yna","q","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",631,1,"RAC","oh yeah i sieco mae nhw i_gyd wedi clirio yeah yeah yeah yeah",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",641,1,"DER","oeddech chi",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",644,1,"DER","oedd hi",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",647,1,"DER","oh deudwch chi",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",656,1,"DER","Lot oedd un de",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",672,1,"RAC","oes dal i fod teulu gyda chi yn Conwy",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",780,1,"DER","yeah fyddech chi mynd i Crufts yn_byddech",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",786,1,"RAC","mae fe yn ffrind yn_de",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",792,1,"DER","mmm yndy",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",792,2,"DER","mae nhw yn yn freed arall dydyn",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",811,1,"RAC","mae yn",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",813,1,"DER","oes yna dim_byd tebyg ffordd hyn felly",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",815,1,"RAC","mae nhw wneud ryw gymaint yn Royal_Welsh ŷn nhw",,"cym","biling","wb",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",830,1,"RAC","dyn nhw ddim yn adar gwyllt though ŷn nhw",,"cym","biling","wb",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",863,1,"RAC","oedd yn dipyn o gyfrifoldeb yn_doedd",,"cym","monoW","ww",1,2,1,1,1,3,3,3,1,4,1,1,1,1,1.6
"Siarad","davies11",864,1,"DER","mae",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",866,1,"DER","mae yn dibynnu",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",866,2,"DER","dibynnu",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",866,3,"DER","pwy sy isio",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",866,4,"DER","os dach chi yn werthu fo am bris",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",866,5,"DER","dydy","x","cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",885,1,"OWA","yn ochr Llanfechell mi oedd yna deulu fan yno yn cadw nhw",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",889,1,"OWA","a wedyn wnes i gysylltu â â yr er chap yma","clause division","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",889,2,"OWA","â â yr er chap yma","q","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",890,1,"OWA","mi ddoth acw",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",891,1,"OWA","a chwarae teg fuodd o yn",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",891,2,"OWA","fuodd o dda iawn",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",892,1,"OWA","a wedyn fuon ni yn trafod dod i ddealltwriaeth",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",892,2,"OWA","dod i ddealltwriaeth","q","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",901,1,"OWA","well wan oedd yr er y sioe yma",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",901,2,"OWA","oedd sioe hefyd yn Stafford ym mis Mawrth",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",902,1,"OWA","ac i fan yno yr aeth y ran fwya","clause division","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",902,2,"OWA","aeth y ran fwya","q","cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",905,1,"OWA","ond aethon ni yno wedyn ym mis Hydref um o ddiddordeb",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",906,1,"OWA","ond wrth_gwrs oedden nhw wedi mynd er adeg hynny",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",907,1,"OWA","ond oedd y boy er yno felly yn gwerthu",,"cym","monoW","ww",2,4,1,1,1,3,3,3,1,1,1,1,1,1,1
"Siarad","davies11",911,1,"DER","oh gynno fo le mawr i cadw nhw",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
"Siarad","davies11",911,2,"DER","mae raid",,"cym","monoW","ww",1,3,1,1,1,2,3,2.5,1,1,1,3,3,1,1.8
