"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","davies17","365","1","1","4","ROB","ond mae yn anodd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","365","2","5","5","ROB","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","366","1","1","14","ROB","oedden ni siarad am hyn yn y diwrnod o blaen efo Gill a Ffion ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.SPOKEN=talk.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","367","1","1","8","ROB","achos mae nhw yn gael hi yn anodd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=have.V.INFIN+SM","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","367","2","9","12","ROB","siarad Cymraeg efo ei_gilydd ","cym","monoW","ww","monoW","www","talk.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","1","1","10","ROB","um achos am ryw reswm dw ddim yn sure be ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","2","11","14","ROB","be oedd o felly ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","3","15","20","ROB","ond wnaeth nhw benderfynu blwyddyn dwytha ","cym","monoW","ww","monoW","www","do.V.3S.PAST+SM=decide.V.INFIN+SM","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","4","21","24","ROB","bod nhw am drio ","cym","monoW","ww","monoW","www","be.V.INFIN=try.V.INFIN+SM","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","5","25","28","ROB","siarad Cymraeg efo ei_gilydd ","cym","monoW","ww","monoW","www","talk.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","6","29","34","ROB","ond bod nhw just wedi methu ","cym","monoW","ww","monoW","www","be.V.INFIN=fail.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","7","35","37","ROB","wneud achos hen ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","369","8","38","39","ROB","arfer yn_de ","cym","monoW","ww","monoW","www","use.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","372","1","1","13","GLA","well mae Ffion a fi yn yn um er siarad Cymraeg er weithiau ","cym","monoW","ww","monoW","www","be.V.3S.PRES=talk.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","375","1","1","12","GLA","um um dan ni ar yr un er yr un er pwyllgor ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","378","1","1","4","GLA","oh be ydy enw ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","383","1","1","13","GLA","um ac um a dw i ar y er ar y pwyllgor hefyd ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","384","1","1","8","GLA","um ac um dan ni yn siarad Cymraeg ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=talk.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","384","2","9","16","GLA","pan dan ni yn mewn cyfarfod er pethau ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","386","1","1","4","ROB","oh mae yn odd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","386","2","5","5","ROB","tydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","387","1","1","6","ROB","dw i yn cael yr un ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=have.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","388","1","1","2","GLA","so mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","388","2","3","6","GLA","mae yn yn odd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","389","1","1","16","ROB","dw i yn cael yr un peth y ffordd arall efo hen boss fi fan hyn ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=have.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","390","1","1","7","GLA","mae Norman yn yn yn aelod hefyd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","391","1","1","2","ROB","oh yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","395","1","1","5","ROB","achos um mae yn ryfedd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","417","1","1","11","GLA","a yr un peth efo efo Ffion hefyd dw i meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","524","1","1","5","ROB","ydy o yn dŷ hen ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","525","1","1","5","ROB","ydy o wedi bod yn ","cym","monoW","ww","monoW","www","be.V.3S.PRES=be.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","532","1","1","6","ROB","ac ydy o right drws nesa ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","532","2","7","13","ROB","nesa i yr er i yr eglwys ","cym","monoW","ww","monoW","www","next.ADJ.SUP.SPOKEN[or]approach.V.2S.IMPER[or]approach.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","532","3","14","14","ROB","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","556","1","1","4","ROB","achos doedd yna ddim ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","556","2","5","12","ROB","doedd yna ddim ficerdy yna neu na dim_byd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","560","1","1","2","GLA","um mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","560","2","3","4","GLA","mae yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","560","3","5","20","GLA","mae yna ryw fath o o o fryn neu neu mynydd um tu ôl i reithordy ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","1","1","4","GLA","um ac mae yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","2","5","6","GLA","mae yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","3","7","7","GLA","faen ","cym","monoW","ww","monoW","www","be.V.3P.PRES.SPOKEN+SM[or]be.V.3P.SUBJ.PAST+SM[or]stone.N.M.SG+SM","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","4","8","11","GLA","sy yn um well ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","5","12","13","GLA","sy yn ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","6","14","15","GLA","sy yn ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","7","16","18","GLA","sy yn drio ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=try.V.INFIN+SM","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","562","8","19","20","GLA","syrthio i_lawr ","cym","monoW","ww","monoW","www","fall.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","564","1","1","4","GLA","er ond um mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","564","2","5","7","GLA","mae yna chain ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","564","3","8","9","GLA","sy yn ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","564","4","10","16","GLA","sy yn cadw um y maen lle ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=keep.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","564","5","17","19","GLA","lle mae o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","568","1","1","4","GLA","ond mae yn um ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","568","2","5","12","GLA","mae yn edrych tipyn bach yn yn peryglus ","cym","monoW","ww","monoW","www","be.V.3S.PRES=look.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","568","3","13","16","GLA","a deud y gwir ","cym","monoW","ww","monoW","www","say.V.INFIN.SPOKEN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","569","1","1","1","ROB","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","570","1","1","7","GLA","so um um oh er roedd um ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.SPOKEN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","570","2","8","11","GLA","pan oedd um um ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","570","3","12","21","GLA","pan oedd Martin_Hutchins yno yn um yn y nawdegau um ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","570","4","22","38","GLA","doedd o dim um yn yn yn fodlon um byw yn y yn y reithordy go iawn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG=live.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","573","1","1","6","ROB","ond mae yr adeilad dal yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES=hold.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","573","2","7","7","ROB","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","574","1","1","5","GLA","mmm oh yeah mae o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","574","2","6","9","GLA","mae yn dal yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES=hold.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","575","1","1","1","ROB","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","575","2","2","6","ROB","ac ydy o wag wan ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","575","3","7","8","ROB","yndy neu ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","576","1","1","4","GLA","um mae well um ","cym","monoW","ww","biling","wwb","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","576","2","5","7","GLA","mae yn cael ","cym","monoW","ww","biling","wwb","be.V.3S.PRES=have.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","576","3","8","11","GLA","ei defnyddio rŵan fel ","cym","monoW","ww","biling","wwb","use.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","576","4","12","15","GLA","care in the community ","eng","monoE","ee","biling","eeb","care.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","580","1","1","5","GLA","well um mae nhw yn ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","580","2","6","14","GLA","mae nhw yn drefnu cyrsiau er pethau fel yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES=arrange.V.INFIN+SM","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","583","1","1","15","GLA","um ac efo bobl sy gan um gan broblemau um seicolegol er seic seicoleg seicolegaidd ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","584","1","1","4","ROB","yeah seicolegol dw meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","588","1","1","3","ROB","ond ydy o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","588","2","4","13","ROB","os dydy o ddim yn yn ddiogel i i i ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","588","3","14","14","ROB","timod ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","davies17","589","1","1","5","GLA","well mae nhw yn deud ","cym","monoW","ww","monoW","www","be.V.3S.PRES=say.V.INFIN.SPOKEN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","589","2","6","12","GLA","bod un um un yn digon diogel ","cym","monoW","ww","monoW","www","be.V.INFIN","5","4","4","4","4","4","4","4","3","2","4","4","1","1","2.4"
"Siarad","davies17","591","1","1","6","ROB","dydy o ddim yn edrych felly ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=look.V.INFIN","3","1","3","3","3","3","2","2.5","4","4","4","4","4","4","4"
"Siarad","fusser14","180","1","1","7","AWE","dan ni yn rei garw am cafes ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","180","2","8","8","AWE","dydan ","cym","monoW","ww","monoW","www","be.V.1P.PRES.NEG[or]be.V.1P.PRES.NEG+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","200","1","1","9","AWE","mae yna lot mwy o um bethau fresh yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","200","2","10","10","AWE","does ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF.NEG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","202","1","1","10","AWE","tua ryw pa fath o bethau oedda chdi yn gwcio ","cym","monoW","ww","monoW","www","be.V.2S.PAST.NORTH=cook.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","211","1","1","3","BEL","ti yn cofnodi ","cym","monoW","ww","monoW","www","record.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","211","2","4","8","BEL","be dan ni yn gael ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=have.V.INFIN+SM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","211","3","9","9","BEL","bwyta ","cym","monoW","ww","monoW","www","eat.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","211","4","10","16","BEL","be dan ni yn bwyta bob dydd ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=eat.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","213","1","1","14","BEL","so gawson ni pasta efo saws tomato a fennel efo salad avocado a cnau ","cym","biling","wb","biling","wbb","get.V.3P.PAST+SM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","217","1","1","5","BEL","dw i ddim yn cofio ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=remember.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","219","1","1","9","BEL","ond yn anffodus Cywryd be mae mam yn deud ","cym","monoW","ww","monoW","www","be.V.3S.PRES=say.V.INFIN.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","221","1","1","8","AWE","dan ni ddim yn rei garw am bwdins ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","222","1","1","4","AWE","well dw i yn ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","224","1","1","7","BEL","na dw i ddim yn wneud nhw ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=make.V.INFIN+SM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","226","1","1","13","AWE","ond oedd hi digon braf i i er bwyta allan yn fan yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=eat.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","226","2","14","14","AWE","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","227","1","1","11","BEL","oedd ni bwyta allan mwy neu lai bob bob bob nos ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=eat.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","229","1","1","9","BEL","oedd ti mynd am dro efo efo dy fam ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=go.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","230","1","1","8","BEL","a sbia be beth oedd yn y cae ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","231","1","1","5","BEL","beth oedd yn y cae ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
